Data Medicao,Temp_13h30
2014-08-09,25.2
2014-08-10,26.45
2014-08-11,25.9
2014-08-12,26.25
2014-08-13,26.9
2014-08-14,27.3
2014-08-15,25.75
2014-08-16,24.75
2014-08-17,25.65
2014-08-18,23.6
2014-08-19,27.95
2014-08-20,27.0
2014-08-21,25.95
2014-08-22,27.2
2014-08-23,26.85
2014-08-24,27.4
2014-08-25,28.1
2014-08-26,26.6
2014-08-27,27.65
2014-08-28,26.65
2014-08-29,28.25
2014-08-30,27.65
2014-08-31,
2014-09-01,
2014-09-02,
2014-09-03,
2014-09-04,
2014-09-05,
2014-09-06,
2014-09-07,
2014-09-08,
2014-09-09,
2014-09-10,
2014-09-11,
2014-09-12,
2014-09-13,
2014-09-14,
2014-09-15,
2014-09-16,
2014-09-17,
2014-09-18,
2014-09-19,
2014-09-20,
2014-09-21,
2014-09-22,
2014-09-23,
2014-09-24,
2014-09-25,
2014-09-26,
2014-09-27,
2014-09-28,
2014-09-29,
2014-09-30,
2014-10-01,
2014-10-02,
2014-10-03,
2014-10-04,
2014-10-05,
2014-10-06,
2014-10-07,
2014-10-08,
2014-10-09,
2014-10-10,
2014-10-11,
2014-10-12,
2014-10-13,
2014-10-14,29.1
2014-10-15,29.6
2014-10-16,29.85
2014-10-17,28.6
2014-10-18,27.5
2014-10-19,29.0
2014-10-20,28.5
2014-10-21,29.7
2014-10-22,29.3
2014-10-23,25.35
2014-10-24,30.2
2014-10-25,29.1
2014-10-26,29.0
2014-10-27,29.1
2014-10-28,30.55
2014-10-29,29.8
2014-10-30,28.2
2014-10-31,29.5
2014-11-01,29.5
2014-11-02,24.85
2014-11-03,29.9
2014-11-04,28.0
2014-11-05,28.95
2014-11-06,29.35
2014-11-07,28.9
2014-11-08,28.65
2014-11-09,28.7
2014-11-10,30.0
2014-11-11,28.95
2014-11-12,29.2
2014-11-13,28.6
2014-11-14,29.5
2014-11-15,30.4
2014-11-16,31.35
2014-11-17,27.6
2014-11-18,27.75
2014-11-19,26.15
2014-11-20,28.65
2014-11-21,29.45
2014-11-22,27.2
2014-11-23,28.7
2014-11-24,29.5
2014-11-25,29.65
2014-11-26,29.35
2014-11-27,28.45
2014-11-28,29.15
2014-11-29,28.8
2014-11-30,28.7
2014-12-01,29.95
2014-12-02,29.4
2014-12-03,29.7
2014-12-04,27.05
2014-12-05,29.55
2014-12-06,29.65
2014-12-07,29.25
2014-12-08,29.5
2014-12-09,29.8
2014-12-10,29.9
2014-12-11,28.5
2014-12-12,28.5
2014-12-13,28.95
2014-12-14,28.65
2014-12-15,29.9
2014-12-16,28.5
2014-12-17,28.85
2014-12-18,28.65
2014-12-19,29.3
2014-12-20,28.65
2014-12-21,29.5
2014-12-22,29.7
2014-12-23,29.2
2014-12-24,29.3
2014-12-25,29.8
2014-12-26,29.85
2014-12-27,29.8
2014-12-28,29.8
2014-12-29,30.5
2014-12-30,29.85
2014-12-31,28.45
2015-01-01,29.9
2015-01-02,28.6
2015-01-03,30.7
2015-01-04,29.2
2015-01-05,29.6
2015-01-06,29.8
2015-01-07,29.1
2015-01-08,29.45
2015-01-09,29.4
2015-01-10,30.5
2015-01-11,30.4
2015-01-12,30.55
2015-01-13,29.9
2015-01-14,30.95
2015-01-15,30.2
2015-01-16,29.8
2015-01-17,31.25
2015-01-18,30.45
2015-01-19,29.4
2015-01-20,30.4
2015-01-21,30.1
2015-01-22,26.65
2015-01-23,28.9
2015-01-24,29.95
2015-01-25,29.25
2015-01-26,30.15
2015-01-27,30.4
2015-01-28,29.95
2015-01-29,30.35
2015-01-30,29.95
2015-01-31,30.6
2015-02-01,30.75
2015-02-02,30.7
2015-02-03,29.65
2015-02-04,29.7
2015-02-05,28.0
2015-02-06,29.15
2015-02-07,28.3
2015-02-08,29.9
2015-02-09,30.3
2015-02-10,30.45
2015-02-11,30.95
2015-02-12,30.75
2015-02-13,30.8
2015-02-14,29.65
2015-02-15,25.95
2015-02-16,29.85
2015-02-17,30.45
2015-02-18,30.3
2015-02-19,27.8
2015-02-20,28.75
2015-02-21,27.05
2015-02-22,27.9
2015-02-23,25.9
2015-02-24,29.25
2015-02-25,28.45
2015-02-26,29.5
2015-02-27,30.15
2015-02-28,29.8
2015-03-01,29.1
2015-03-02,29.7
2015-03-03,28.25
2015-03-04,29.35
2015-03-05,30.15
2015-03-06,30.2
2015-03-07,29.05
2015-03-08,30.6
2015-03-09,28.9
2015-03-10,28.45
2015-03-11,31.0
2015-03-12,30.55
2015-03-13,30.9
2015-03-14,29.8
2015-03-15,30.25
2015-03-16,30.1
2015-03-17,29.2
2015-03-18,29.75
2015-03-19,29.55
2015-03-20,31.1
2015-03-21,30.35
2015-03-22,28.35
2015-03-23,29.45
2015-03-24,28.3
2015-03-25,29.05
2015-03-26,29.35
2015-03-27,28.75
2015-03-28,29.05
2015-03-29,30.1
2015-03-30,29.5
2015-03-31,29.5
2015-04-01,30.4
2015-04-02,30.1
2015-04-03,30.85
2015-04-04,30.15
2015-04-05,29.9
2015-04-06,30.5
2015-04-07,28.25
2015-04-08,28.1
2015-04-09,27.35
2015-04-10,28.25
2015-04-11,28.65
2015-04-12,28.8
2015-04-13,28.7
2015-04-14,29.1
2015-04-15,29.5
2015-04-16,29.5
2015-04-17,29.2
2015-04-18,29.15
2015-04-19,29.35
2015-04-20,28.95
2015-04-21,30.1
2015-04-22,30.0
2015-04-23,29.2
2015-04-24,28.15
2015-04-25,28.25
2015-04-26,28.65
2015-04-27,28.5
2015-04-28,28.7
2015-04-29,28.55
2015-04-30,28.7
2015-05-01,28.8
2015-05-02,28.7
2015-05-03,28.05
2015-05-04,29.7
2015-05-05,29.4
2015-05-06,29.8
2015-05-07,29.5
2015-05-08,29.7
2015-05-09,30.0
2015-05-10,28.85
2015-05-11,28.6
2015-05-12,28.65
2015-05-13,28.4
2015-05-14,27.6
2015-05-15,28.45
2015-05-16,28.85
2015-05-17,29.0
2015-05-18,27.8
2015-05-19,29.0
2015-05-20,27.85
2015-05-21,29.25
2015-05-22,28.65
2015-05-23,29.1
2015-05-24,28.7
2015-05-25,29.2
2015-05-26,29.1
2015-05-27,27.75
2015-05-28,27.95
2015-05-29,27.9
2015-05-30,26.4
2015-05-31,27.35
2015-06-01,28.15
2015-06-02,28.3
2015-06-03,28.5
2015-06-04,23.55
2015-06-05,25.5
2015-06-06,26.55
2015-06-07,25.7
2015-06-08,25.75
2015-06-09,26.7
2015-06-10,27.55
2015-06-11,27.75
2015-06-12,25.0
2015-06-13,27.4
2015-06-14,27.8
2015-06-15,27.35
2015-06-16,27.1
2015-06-17,24.55
2015-06-18,24.55
2015-06-19,24.8
2015-06-20,26.45
2015-06-21,25.9
2015-06-22,26.05
2015-06-23,26.6
2015-06-24,25.45
2015-06-25,23.55
2015-06-26,25.15
2015-06-27,24.25
2015-06-28,26.7
2015-06-29,22.4
2015-06-30,25.85
2015-07-01,25.95
2015-07-02,26.0
2015-07-03,25.3
2015-07-04,25.05
2015-07-05,23.7
2015-07-06,26.45
2015-07-07,25.9
2015-07-08,24.95
2015-07-09,25.8
2015-07-10,26.75
2015-07-11,26.0
2015-07-12,26.35
2015-07-13,26.25
2015-07-14,26.65
2015-07-15,26.1
2015-07-16,26.05
2015-07-17,24.25
2015-07-18,25.6
2015-07-19,24.4
2015-07-20,26.85
2015-07-21,26.6
2015-07-22,26.0
2015-07-23,22.0
2015-07-24,26.45
2015-07-25,25.8
2015-07-26,24.45
2015-07-27,25.25
2015-07-28,26.1
2015-07-29,25.5
2015-07-30,25.9
2015-07-31,23.85
2015-08-01,23.7
2015-08-02,25.65
2015-08-03,26.6
2015-08-04,26.35
2015-08-05,25.25
2015-08-06,26.8
2015-08-07,27.05
2015-08-08,26.05
2015-08-09,27.15
2015-08-10,26.8
2015-08-11,24.3
2015-08-12,23.45
2015-08-13,23.9
2015-08-14,25.8
2015-08-15,25.35
2015-08-16,26.05
2015-08-17,27.35
2015-08-18,26.5
2015-08-19,25.4
2015-08-20,26.5
2015-08-21,27.75
2015-08-22,27.65
2015-08-23,27.9
2015-08-24,26.9
2015-08-25,27.7
2015-08-26,27.9
2015-08-27,27.75
2015-08-28,28.9
2015-08-29,28.1
2015-08-30,28.65
2015-08-31,28.05
2015-09-01,27.05
2015-09-02,28.0
2015-09-03,27.7
2015-09-04,28.9
2015-09-05,29.4
2015-09-06,28.4
2015-09-07,27.25
2015-09-08,27.8
2015-09-09,27.35
2015-09-10,28.75
2015-09-11,27.4
2015-09-12,28.8
2015-09-13,28.0
2015-09-14,28.55
2015-09-15,27.05
2015-09-16,26.9
2015-09-17,25.5
2015-09-18,26.6
2015-09-19,28.6
2015-09-20,27.5
2015-09-21,28.65
2015-09-22,28.55
2015-09-23,27.9
2015-09-24,28.6
2015-09-25,28.35
2015-09-26,28.9
2015-09-27,28.1
2015-09-28,29.4
2015-09-29,28.3
2015-09-30,28.5
2015-10-01,28.6
2015-10-02,28.85
2015-10-03,29.25
2015-10-04,29.8
2015-10-05,29.35
2015-10-06,27.55
2015-10-07,29.05
2015-10-08,28.9
2015-10-09,28.2
2015-10-10,29.05
2015-10-11,28.6
2015-10-12,29.85
2015-10-13,28.55
2015-10-14,28.75
2015-10-15,28.95
2015-10-16,29.15
2015-10-17,29.25
2015-10-18,29.7
2015-10-19,29.15
2015-10-20,30.15
2015-10-21,30.3
2015-10-22,29.3
2015-10-23,29.2
2015-10-24,28.95
2015-10-25,29.6
2015-10-26,30.85
2015-10-27,29.6
2015-10-28,29.05
2015-10-29,29.8
2015-10-30,29.25
2015-10-31,28.0
2015-11-01,28.05
2015-11-02,30.35
2015-11-03,29.55
2015-11-04,29.3
2015-11-05,29.8
2015-11-06,31.5
2015-11-07,30.05
2015-11-08,29.8
2015-11-09,29.45
2015-11-10,28.85
2015-11-11,29.7
2015-11-12,29.7
2015-11-13,29.8
2015-11-14,30.15
2015-11-15,31.55
2015-11-16,30.1
2015-11-17,29.85
2015-11-18,30.25
2015-11-19,30.0
2015-11-20,29.85
2015-11-21,30.75
2015-11-22,29.85
2015-11-23,30.7
2015-11-24,30.85
2015-11-25,30.85
2015-11-26,31.4
2015-11-27,31.25
2015-11-28,29.7
2015-11-29,30.55
2015-11-30,29.5
2015-12-01,29.6
2015-12-02,29.95
2015-12-03,30.2
2015-12-04,30.35
2015-12-05,30.6
2015-12-06,30.25
2015-12-07,30.65
2015-12-08,30.5
2015-12-09,31.15
2015-12-10,29.7
2015-12-11,29.9
2015-12-12,30.6
2015-12-13,30.5
2015-12-14,30.4
2015-12-15,29.75
2015-12-16,29.85
2015-12-17,30.0
2015-12-18,29.25
2015-12-19,28.85
2015-12-20,29.4
2015-12-21,28.05
2015-12-22,29.15
2015-12-23,30.1
2015-12-24,30.2
2015-12-25,28.0
2015-12-26,26.35
2015-12-27,29.1
2015-12-28,29.65
2015-12-29,23.35
2015-12-30,27.3
2015-12-31,28.85
2016-01-01,28.15
2016-01-02,28.6
2016-01-03,29.15
2016-01-04,29.85
2016-01-05,29.8
2016-01-06,29.25
2016-01-07,27.5
2016-01-08,26.5
2016-01-09,27.8
2016-01-10,26.55
2016-01-11,26.8
2016-01-12,26.75
2016-01-13,27.85
2016-01-14,26.6
2016-01-15,28.4
2016-01-16,28.1
2016-01-17,27.55
2016-01-18,25.75
2016-01-19,26.6
2016-01-20,25.7
2016-01-21,25.7
2016-01-22,25.5
2016-01-23,26.45
2016-01-24,26.35
2016-01-25,27.6
2016-01-26,27.2
2016-01-27,27.45
2016-01-28,28.35
2016-01-29,27.6
2016-01-30,28.1
2016-01-31,26.2
2016-02-01,27.65
2016-02-02,26.45
2016-02-03,26.05
2016-02-04,25.65
2016-02-05,
2016-02-06,
2016-02-07,
2016-02-08,
2016-02-09,
2016-02-10,
2016-02-11,
2016-02-12,
2016-02-13,
2016-02-14,
2016-02-15,
2016-02-16,
2016-02-17,
2016-02-18,
2016-02-19,
2016-02-20,
2016-02-21,
2016-02-22,
2016-02-23,
2016-02-24,
2016-02-25,
2016-02-26,
2016-02-27,29.45
2016-02-28,
2016-02-29,
2016-03-01,
2016-03-02,
2016-03-03,
2016-03-04,
2016-03-05,
2016-03-06,
2016-03-07,
2016-03-08,30.9
2016-03-09,30.5
2016-03-10,30.35
2016-03-11,28.9
2016-03-12,29.5
2016-03-13,30.2
2016-03-14,30.1
2016-03-15,29.4
2016-03-16,28.55
2016-03-17,29.65
2016-03-18,28.05
2016-03-19,31.3
2016-03-20,31.35
2016-03-21,30.1
2016-03-22,30.55
2016-03-23,30.4
2016-03-24,30.15
2016-03-25,30.8
2016-03-26,31.2
2016-03-27,31.45
2016-03-28,30.7
2016-03-29,31.95
2016-03-30,28.3
2016-03-31,29.15
2016-04-01,28.85
2016-04-02,29.1
2016-04-03,30.2
2016-04-04,30.6
2016-04-05,29.6
2016-04-06,28.25
2016-04-07,30.5
2016-04-08,30.55
2016-04-09,30.35
2016-04-10,30.25
2016-04-11,31.0
2016-04-12,28.5
2016-04-13,30.0
2016-04-14,30.45
2016-04-15,29.15
2016-04-16,25.5
2016-04-17,27.9
2016-04-18,28.8
2016-04-19,29.6
2016-04-20,28.65
2016-04-21,27.0
2016-04-22,28.45
2016-04-23,28.95
2016-04-24,30.25
2016-04-25,28.95
2016-04-26,30.35
2016-04-27,31.25
2016-04-28,30.25
2016-04-29,30.0
2016-04-30,31.05
2016-05-01,31.35
2016-05-02,28.3
2016-05-03,28.6
2016-05-04,28.65
2016-05-05,29.2
2016-05-06,28.9
2016-05-07,29.05
2016-05-08,28.9
2016-05-09,27.0
2016-05-10,25.8
2016-05-11,27.35
2016-05-12,26.2
2016-05-13,28.4
2016-05-14,28.35
2016-05-15,28.4
2016-05-16,28.0
2016-05-17,28.6
2016-05-18,28.7
2016-05-19,29.0
2016-05-20,27.0
2016-05-21,28.45
2016-05-22,29.85
2016-05-23,29.7
2016-05-24,29.1
2016-05-25,28.8
2016-05-26,27.85
2016-05-27,28.05
2016-05-28,28.7
2016-05-29,29.55
2016-05-30,26.35
2016-05-31,29.05
2016-06-01,27.65
2016-06-02,30.35
2016-06-03,28.65
2016-06-04,28.75
2016-06-05,27.35
2016-06-06,27.85
2016-06-07,28.95
2016-06-08,28.85
2016-06-09,28.65
2016-06-10,29.35
2016-06-11,28.7
2016-06-12,28.75
2016-06-13,29.25
2016-06-14,28.65
2016-06-15,28.05
2016-06-16,28.05
2016-06-17,28.6
2016-06-18,26.45
2016-06-19,28.9
2016-06-20,25.95
2016-06-21,27.3
2016-06-22,25.5
2016-06-23,28.45
2016-06-24,28.45
2016-06-25,28.3
2016-06-26,27.85
2016-06-27,24.9
2016-06-28,24.9
2016-06-29,27.5
2016-06-30,28.15
2016-07-01,27.2
2016-07-02,26.7
2016-07-03,27.95
2016-07-04,27.65
2016-07-05,28.8
2016-07-06,27.6
2016-07-07,29.15
2016-07-08,31.25
2016-07-09,29.05
2016-07-10,28.0
2016-07-11,28.2
2016-07-12,28.6
2016-07-13,28.1
2016-07-14,29.15
2016-07-15,27.9
2016-07-16,27.45
2016-07-17,27.55
2016-07-18,29.3
2016-07-19,28.3
2016-07-20,24.75
2016-07-21,27.7
2016-07-22,27.15
2016-07-23,27.55
2016-07-24,27.0
2016-07-25,27.4
2016-07-26,27.1
2016-07-27,27.55
2016-07-28,28.5
2016-07-29,27.4
2016-07-30,26.05
2016-07-31,24.9
2016-08-01,25.5
2016-08-02,25.15
2016-08-03,27.5
2016-08-04,26.15
2016-08-05,27.05
2016-08-06,28.15
2016-08-07,28.3
2016-08-08,27.45
2016-08-09,28.15
2016-08-10,28.3
2016-08-11,28.45
2016-08-12,28.2
2016-08-13,27.45
2016-08-14,28.2
2016-08-15,28.15
2016-08-16,28.7
2016-08-17,28.25
2016-08-18,28.6
2016-08-19,27.9
2016-08-20,29.05
2016-08-21,28.05
2016-08-22,28.05
2016-08-23,29.7
2016-08-24,28.25
2016-08-25,27.7
2016-08-26,27.8
2016-08-27,28.35
2016-08-28,27.1
2016-08-29,28.2
2016-08-30,30.45
2016-08-31,26.45
2016-09-01,28.3
2016-09-02,25.7
2016-09-03,28.4
2016-09-04,28.95
2016-09-05,28.15
2016-09-06,29.8
2016-09-07,28.7
2016-09-08,29.15
2016-09-09,29.3
2016-09-10,29.7
2016-09-11,29.15
2016-09-12,29.4
2016-09-13,29.2
2016-09-14,28.2
2016-09-15,28.8
2016-09-16,28.3
2016-09-17,30.2
2016-09-18,29.55
2016-09-19,27.85
2016-09-20,29.65
2016-09-21,30.6
2016-09-22,31.05
2016-09-23,28.95
2016-09-24,30.1
2016-09-25,30.25
2016-09-26,29.35
2016-09-27,30.45
2016-09-28,31.2
2016-09-29,30.05
2016-09-30,30.2
2016-10-01,29.85
2016-10-02,30.15
2016-10-03,29.6
2016-10-04,28.45
2016-10-05,31.2
2016-10-06,31.15
2016-10-07,30.1
2016-10-08,30.15
2016-10-09,30.1
2016-10-10,31.0
2016-10-11,29.85
2016-10-12,28.8
2016-10-13,28.55
2016-10-14,29.55
2016-10-15,30.45
2016-10-16,29.45
2016-10-17,30.7
2016-10-18,31.5
2016-10-19,30.45
2016-10-20,29.65
2016-10-21,30.15
2016-10-22,30.25
2016-10-23,31.35
2016-10-24,30.6
2016-10-25,29.85
2016-10-26,30.15
2016-10-27,30.3
2016-10-28,31.05
2016-10-29,31.7
2016-10-30,31.25
2016-10-31,30.55
2016-11-01,30.35
2016-11-02,30.9
2016-11-03,29.6
2016-11-04,31.1
2016-11-05,30.15
2016-11-06,31.3
2016-11-07,31.0
2016-11-08,29.15
2016-11-09,30.05
2016-11-10,29.85
2016-11-11,30.25
2016-11-12,30.35
2016-11-13,31.1
2016-11-14,30.7
2016-11-15,30.55
2016-11-16,29.95
2016-11-17,30.6
2016-11-18,30.85
2016-11-19,30.0
2016-11-20,30.85
2016-11-21,30.75
2016-11-22,30.75
2016-11-23,30.75
2016-11-24,31.4
2016-11-25,30.35
2016-11-26,31.2
2016-11-27,31.3
2016-11-28,30.9
2016-11-29,31.85
2016-11-30,31.0
2016-12-01,31.05
2016-12-02,32.35
2016-12-03,31.2
2016-12-04,30.45
2016-12-05,31.7
2016-12-06,31.85
2016-12-07,31.05
2016-12-08,31.45
2016-12-09,30.9
2016-12-10,30.8
2016-12-11,30.75
2016-12-12,31.35
2016-12-13,30.9
2016-12-14,29.95
2016-12-15,31.75
2016-12-16,30.1
2016-12-17,30.05
2016-12-18,29.95
2016-12-19,27.55
2016-12-20,28.35
2016-12-21,30.25
2016-12-22,30.3
2016-12-23,30.35
2016-12-24,31.35
2016-12-25,31.55
2016-12-26,30.7
2016-12-27,32.2
2016-12-28,31.05
2016-12-29,30.65
2016-12-30,30.6
2016-12-31,31.2
2017-01-01,30.0
2017-01-02,31.1
2017-01-03,30.0
2017-01-04,30.75
2017-01-05,30.35
2017-01-06,29.45
2017-01-07,30.85
2017-01-08,30.5
2017-01-09,30.25
2017-01-10,27.25
2017-01-11,28.8
2017-01-12,31.15
2017-01-13,30.9
2017-01-14,29.8
2017-01-15,30.95
2017-01-16,31.0
2017-01-17,28.3
2017-01-18,30.9
2017-01-19,30.6
2017-01-20,30.0
2017-01-21,30.65
2017-01-22,31.35
2017-01-23,30.85
2017-01-24,30.65
2017-01-25,30.1
2017-01-26,30.25
2017-01-27,31.25
2017-01-28,30.2
2017-01-29,31.4
2017-01-30,30.0
2017-01-31,30.5
2017-02-01,30.65
2017-02-02,30.5
2017-02-03,30.7
2017-02-04,30.65
2017-02-05,30.8
2017-02-06,31.35
2017-02-07,30.35
2017-02-08,30.75
2017-02-09,30.85
2017-02-10,30.35
2017-02-11,28.0
2017-02-12,29.6
2017-02-13,30.1
2017-02-14,29.15
2017-02-15,31.2
2017-02-16,30.75
2017-02-17,30.45
2017-02-18,29.45
2017-02-19,31.0
2017-02-20,30.75
2017-02-21,29.05
2017-02-22,28.85
2017-02-23,28.8
2017-02-24,30.85
2017-02-25,29.3
2017-02-26,30.4
2017-02-27,30.9
2017-02-28,29.7
2017-03-01,30.05
2017-03-02,28.95
2017-03-03,28.7
2017-03-04,30.2
2017-03-05,29.25
2017-03-06,30.15
2017-03-07,30.2
2017-03-08,31.05
2017-03-09,29.85
2017-03-10,26.05
2017-03-11,26.9
2017-03-12,29.35
2017-03-13,29.25
2017-03-14,28.3
2017-03-15,28.65
2017-03-16,29.1
2017-03-17,28.8
2017-03-18,25.95
2017-03-19,29.5
2017-03-20,30.0
2017-03-21,30.65
2017-03-22,30.95
2017-03-23,29.6
2017-03-24,30.4
2017-03-25,30.25
2017-03-26,30.4
2017-03-27,30.95
2017-03-28,30.9
2017-03-29,31.85
2017-03-30,30.8
2017-03-31,31.15
2017-04-01,30.2
2017-04-02,28.65
2017-04-03,29.7
2017-04-04,27.9
2017-04-05,27.7
2017-04-06,29.9
2017-04-07,30.2
2017-04-08,29.05
2017-04-09,29.35
2017-04-10,29.5
2017-04-11,28.7
2017-04-12,30.65
2017-04-13,27.2
2017-04-14,28.0
2017-04-15,28.3
2017-04-16,26.3
2017-04-17,27.35
2017-04-18,29.55
2017-04-19,27.95
2017-04-20,29.05
2017-04-21,28.9
2017-04-22,30.35
2017-04-23,30.35
2017-04-24,28.8
2017-04-25,28.6
2017-04-26,28.6
2017-04-27,29.85
2017-04-28,30.4
2017-04-29,28.75
2017-04-30,28.2
2017-05-01,28.85
2017-05-02,29.65
2017-05-03,28.7
2017-05-04,26.8
2017-05-05,28.9
2017-05-06,29.9
2017-05-07,28.65
2017-05-08,30.4
2017-05-09,26.7
2017-05-10,29.15
2017-05-11,29.2
2017-05-12,28.95
2017-05-13,28.75
2017-05-14,28.8
2017-05-15,29.65
2017-05-16,30.85
2017-05-17,29.95
2017-05-18,30.5
2017-05-19,29.85
2017-05-20,29.15
2017-05-21,25.65
2017-05-22,26.45
2017-05-23,29.05
2017-05-24,29.65
2017-05-25,23.05
2017-05-26,26.15
2017-05-27,25.9
2017-05-28,24.45
2017-05-29,25.55
2017-05-30,25.35
2017-05-31,26.05
2017-06-01,27.35
2017-06-02,27.6
2017-06-03,27.3
2017-06-04,26.5
2017-06-05,26.95
2017-06-06,27.2
2017-06-07,27.15
2017-06-08,25.9
2017-06-09,28.6
2017-06-10,28.75
2017-06-11,27.6
2017-06-12,27.95
2017-06-13,25.95
2017-06-14,26.05
2017-06-15,25.2
2017-06-16,27.15
2017-06-17,26.4
2017-06-18,26.15
2017-06-19,25.45
2017-06-20,25.8
2017-06-21,25.45
2017-06-22,25.6
2017-06-23,25.75
2017-06-24,25.2
2017-06-25,25.4
2017-06-26,25.0
2017-06-27,26.7
2017-06-28,25.35
2017-06-29,24.4
2017-06-30,26.1
2017-07-01,24.45
2017-07-02,26.05
2017-07-03,24.85
2017-07-04,22.35
2017-07-05,24.55
2017-07-06,24.3
2017-07-07,23.75
2017-07-08,24.6
2017-07-09,24.9
2017-07-10,25.35
2017-07-11,24.3
2017-07-12,22.45
2017-07-13,25.3
2017-07-14,24.4
2017-07-15,25.4
2017-07-16,25.45
2017-07-17,23.8
2017-07-18,23.5
2017-07-19,25.95
2017-07-20,23.0
2017-07-21,23.85
2017-07-22,26.05
2017-07-23,25.35
2017-07-24,24.4
2017-07-25,23.5
2017-07-26,23.55
2017-07-27,24.0
2017-07-28,23.4
2017-07-29,25.55
2017-07-30,23.9
2017-07-31,24.45
2017-08-01,24.6
2017-08-02,24.45
2017-08-03,26.9
2017-08-04,27.65
2017-08-05,28.75
2017-08-06,28.0
2017-08-07,26.6
2017-08-08,26.0
2017-08-09,27.9
2017-08-10,28.55
2017-08-11,28.85
2017-08-12,27.55
2017-08-13,28.05
2017-08-14,25.75
2017-08-15,27.3
2017-08-16,27.5
2017-08-17,28.85
2017-08-18,29.0
2017-08-19,25.75
2017-08-20,24.3
2017-08-21,27.95
2017-08-22,26.4
2017-08-23,27.25
2017-08-24,24.95
2017-08-25,25.7
2017-08-26,25.8
2017-08-27,26.9
2017-08-28,26.25
2017-08-29,28.75
2017-08-30,26.5
2017-08-31,28.9
2017-09-01,29.4
2017-09-02,27.2
2017-09-03,27.85
2017-09-04,28.3
2017-09-05,28.85
2017-09-06,27.35
2017-09-07,27.45
2017-09-08,28.35
2017-09-09,27.7
2017-09-10,27.8
2017-09-11,26.75
2017-09-12,28.0
2017-09-13,28.55
2017-09-14,27.8
2017-09-15,26.0
2017-09-16,28.5
2017-09-17,29.7
2017-09-18,29.2
2017-09-19,28.3
2017-09-20,25.9
2017-09-21,25.65
2017-09-22,29.05
2017-09-23,28.55
2017-09-24,30.1
2017-09-25,28.45
2017-09-26,29.5
2017-09-27,28.4
2017-09-28,29.4
2017-09-29,29.95
2017-09-30,29.4
2017-10-01,29.3
2017-10-02,29.75
2017-10-03,30.0
2017-10-04,30.2
2017-10-05,30.45
2017-10-06,30.05
2017-10-07,30.35
2017-10-08,29.8
2017-10-09,29.55
2017-10-10,29.9
2017-10-11,28.1
2017-10-12,30.25
2017-10-13,31.15
2017-10-14,30.6
2017-10-15,29.35
2017-10-16,31.25
2017-10-17,29.35
2017-10-18,30.85
2017-10-19,30.6
2017-10-20,30.8
2017-10-21,31.45
2017-10-22,31.05
2017-10-23,30.45
2017-10-24,29.1
2017-10-25,29.75
2017-10-26,29.6
2017-10-27,30.7
2017-10-28,31.45
2017-10-29,31.05
2017-10-30,30.8
2017-10-31,31.1
2017-11-01,31.7
2017-11-02,31.6
2017-11-03,30.25
2017-11-04,30.85
2017-11-05,30.55
2017-11-06,31.05
2017-11-07,31.05
2017-11-08,28.8
2017-11-09,31.5
2017-11-10,30.05
2017-11-11,29.5
2017-11-12,32.2
2017-11-13,31.55
2017-11-14,30.65
2017-11-15,30.75
2017-11-16,30.4
2017-11-17,28.85
2017-11-18,30.15
2017-11-19,30.75
2017-11-20,30.95
2017-11-21,31.0
2017-11-22,31.0
2017-11-23,31.85
2017-11-24,29.65
2017-11-25,30.7
2017-11-26,30.75
2017-11-27,30.9
2017-11-28,31.25
2017-11-29,31.75
2017-11-30,29.95
2017-12-01,29.65
2017-12-02,30.3
2017-12-03,30.0
2017-12-04,30.55
2017-12-05,32.15
2017-12-06,33.05
2017-12-07,31.4
2017-12-08,30.35
2017-12-09,30.5
2017-12-10,29.3
2017-12-11,30.7
2017-12-12,31.25
2017-12-13,30.45
2017-12-14,30.75
2017-12-15,30.3
2017-12-16,31.25
2017-12-17,31.15
2017-12-18,30.85
2017-12-19,30.3
2017-12-20,30.95
2017-12-21,28.65
2017-12-22,27.05
2017-12-23,29.1
2017-12-24,28.4
2017-12-25,29.8
2017-12-26,30.75
2017-12-27,31.55
2017-12-28,30.15
2017-12-29,31.0
2017-12-30,31.45
2017-12-31,30.3
2018-01-01,31.45
2018-01-02,31.3
2018-01-03,27.85
2018-01-04,30.1
2018-01-05,30.45
2018-01-06,
2018-01-07,30.25
2018-01-08,30.9
2018-01-09,29.4
2018-01-10,29.65
2018-01-11,
2018-01-12,30.35
2018-01-13,31.75
2018-01-14,
2018-01-15,
2018-01-16,
2018-01-17,
2018-01-18,31.55
2018-01-19,
2018-01-20,
2018-01-21,
2018-01-22,29.2
2018-01-23,
2018-01-24,
2018-01-25,
2018-01-26,
2018-01-27,
2018-01-28,
2018-01-29,
2018-01-30,
2018-01-31,
2018-02-01,
2018-02-02,
2018-02-03,
2018-02-04,
2018-02-05,
2018-02-06,
2018-02-07,
2018-02-08,
2018-02-09,
2018-02-10,
2018-02-11,
2018-02-12,
2018-02-13,
2018-02-14,
2018-02-15,
2018-02-16,
2018-02-17,
2018-02-18,
2018-02-19,
2018-02-20,
2018-02-21,
2018-02-22,
2018-02-23,
2018-02-24,
2018-02-25,
2018-02-26,
2018-02-27,
2018-02-28,
2018-03-01,
2018-03-02,
2018-03-03,
2018-03-04,
2018-03-05,
2018-03-06,
